schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,,,,,
12/12/2010,2010,14,FALSE,SF,40,21,SEA,SF,-5,43,Candlestick,Park,FALSE,55,3,90,Fog,,,,
12/12/2010,2010,14,FALSE,WAS,16,17,TB,TB,-1.5,41.5,FedEx,Field,FALSE,43,5,96,,,,,
12/13/2010,2010,14,FALSE,HOU,28,34,BAL,BAL,-3,47,Reliant,Stadium,FALSE,72,0,DOME,,,,,
12/13/2010,2010,14,FALSE,MIN,3,21,NYG,NYG,-5.5,44,Ford,Field,TRUE,72,0,DOME,,,,,
12/16/2010,2010,15,FALSE,LAC,34,7,SF,LAC,-10.5,45,Qualcomm,Stadium,FALSE,59,7,69,,,,,
12/19/2010,2010,15,FALSE,BAL,30,24,NO,BAL,-2.5,44.5,M&T,Bank,Stadium,FALSE,34,1,40,,,,
12/19/2010,2010,15,FALSE,CAR,19,12,ARI,CAR,-2.5,37.5,Bank,of,America,Stadium,FALSE,42,6,57,,,
12/19/2010,2010,15,FALSE,CIN,19,17,CLE,PICK,0,41,Paul,Brown,Stadium,FALSE,28,8,59,,,,
12/19/2010,2010,15,FALSE,DAL,33,30,WAS,DAL,-9.5,44.5,Cowboys,Stadium,FALSE,51,0,,,,,,
12/19/2010,2010,15,FALSE,IND,34,24,JAX,IND,-4.5,48,Lucas,Oil,Stadium,FALSE,72,0,DOME,,,,
12/19/2010,2010,15,FALSE,MIA,14,17,BUF,MIA,-5.5,40,Sun,Life,Stadium,FALSE,67,1,74,,,,
12/19/2010,2010,15,FALSE,NE,31,27,GB,NE,-14.5,43.5,Gillette,Stadium,FALSE,32,8,,,,,,
12/19/2010,2010,15,FALSE,NYG,31,38,PHI,NYG,-3,47,MetLife,Stadium,FALSE,33,6,58,,,,,
12/19/2010,2010,15,FALSE,LVR,39,23,DEN,LVR,-8,42,LVRland,Coliseum,FALSE,55,0,Rain,,,,,
12/19/2010,2010,15,FALSE,PIT,17,22,NYJ,PIT,-4,35.5,Heinz,Field,FALSE,25,9,62,,,,,
12/19/2010,2010,15,FALSE,SEA,18,34,ATL,ATL,-6,46.5,CenturyLink,Field,FALSE,45,2,,,,,,
12/19/2010,2010,15,FALSE,LAR,13,27,KC,LAR,-3,42.5,Edward,Jones,Dome,FALSE,72,0,DOME,,,,
12/19/2010,2010,15,FALSE,TB,20,23,DET,TB,-4,43,Raymond,James,Stadium,FALSE,54,1,96,,,,
12/19/2010,2010,15,FALSE,TEN,31,17,HOU,TEN,-1,47,Nissan,Stadium,FALSE,36,4,56,,,,,
12/20/2010,2010,15,FALSE,MIN,14,40,CHI,CHI,-7,33,TCF,Bank,Stadium,FALSE,23,1,Snow,|,Fog,,
12/23/2010,2010,16,FALSE,PIT,27,3,CAR,PIT,-14.5,38,Heinz,Field,FALSE,27,1,70,,,,,
12/25/2010,2010,16,FALSE,ARI,27,26,DAL,DAL,-7.5,45,University,of,Phoenix,Stadium,FALSE,72,0,DOME,,,
12/26/2010,2010,16,FALSE,BUF,3,34,NE,NE,-9,45.5,Ralph,Wilson,Stadium,FALSE,22,1,69,Snow,,,
12/26/2010,2010,16,FALSE,CHI,38,34,NYJ,CHI,-3,36,Soldier,Field,FALSE,33,9,85,,,,,
12/26/2010,2010,16,FALSE,CIN,34,20,LAC,LAC,-8,43.5,Paul,Brown,Stadium,FALSE,30,1,62,,,,
12/26/2010,2010,16,FALSE,CLE,10,20,BAL,BAL,-4,40,FirstEnergy,Stadium,FALSE,26,1,73,,,,,
12/26/2010,2010,16,FALSE,DEN,24,23,HOU,HOU,-2.5,49.5,Sports,Authority,Field,at,Mile,High,FALSE,50,7,18,
12/26/2010,2010,16,FALSE,GB,45,17,NYG,GB,-3,43,Lambeau,Field,FALSE,26,5,74,,,,,
12/26/2010,2010,16,FALSE,JAX,17,20,WAS,JAX,-6.5,45,EverBank,Field,FALSE,38,0,64,,,,,
12/26/2010,2010,16,FALSE,KC,34,14,TEN,KC,-4,42.5,Arrowhead,Stadium,FALSE,19,7,77,,,,,
12/26/2010,2010,16,FALSE,MIA,27,34,DET,MIA,-3.5,41,Sun,Life,Stadium,FALSE,69,2,47,,,,
12/26/2010,2010,16,FALSE,LVR,26,31,IND,IND,-2.5,47.5,LVRland,Coliseum,FALSE,58,5,65,,,,,
12/26/2010,2010,16,FALSE,LAR,25,17,SF,LAR,-2.5,40,Edward,Jones,Dome,FALSE,72,0,DOME,,,,
12/26/2010,2010,16,FALSE,TB,38,15,SEA,TB,-6,43.5,Raymond,James,Stadium,FALSE,51,1,56,,,,
12/27/2010,2010,16,FALSE,ATL,14,17,NO,ATL,-2.5,49.5,Georgia,Dome,FALSE,72,0,DOME,,,,,
12/28/2010,2010,16,FALSE,PHI,14,24,MIN,PHI,-14.5,44.5,Lincoln,Financial,Field,FALSE,37,1,46,,,,
1/2/2011,2010,17,FALSE,ATL,31,10,CAR,ATL,-14.5,41.5,Georgia,Dome,FALSE,72,0,DOME,,,,,
1/2/2011,2010,17,FALSE,BAL,13,7,CIN,BAL,-9.5,43,M&T,Bank,Stadium,FALSE,51,7,73,,,,
1/2/2011,2010,17,FALSE,CLE,9,41,PIT,PIT,-6.5,38,FirstEnergy,Stadium,FALSE,25,1,51,,,,,
1/2/2011,2010,17,FALSE,DEN,28,33,LAC,LAC,-3.5,47.5,Sports,Authority,Field,at,Mile,High,FALSE,45,4,22,
1/2/2011,2010,17,FALSE,DET,20,13,MIN,DET,-3.5,43.5,Ford,Field,FALSE,72,0,DOME,,,,,
1/2/2011,2010,17,FALSE,GB,10,3,CHI,GB,-10.5,43.5,Lambeau,Field,FALSE,19,1,49,,,,,
1/2/2011,2010,17,FALSE,HOU,34,17,JAX,HOU,-4,48,Reliant,Stadium,FALSE,60,1,DOME,(Open,Roof),,,
1/2/2011,2010,17,FALSE,IND,23,20,TEN,IND,-9.5,48,Lucas,Oil,Stadium,FALSE,72,0,DOME,,,,
1/2/2011,2010,17,FALSE,KC,10,31,LVR,KC,-4.5,43.5,Arrowhead,Stadium,FALSE,30,1,40,,,,,
1/2/2011,2010,17,FALSE,NE,38,7,MIA,NE,-6,44,Gillette,Stadium,FALSE,47,5,91,Fog,,,,
1/2/2011,2010,17,FALSE,NO,13,23,TB,NO,-7,47,Louisiana,Superdome,FALSE,72,0,DOME,,,,,
1/2/2011,2010,17,FALSE,NYJ,38,7,BUF,NYJ,-1.5,38,MetLife,Stadium,FALSE,48,5,78,Fog,,,,
1/2/2011,2010,17,FALSE,PHI,13,14,DAL,PICK,0,43.5,Lincoln,Financial,Field,FALSE,48,1,66,Rain,,,
1/2/2011,2010,17,FALSE,SF,38,7,ARI,SF,-6,39,Candlestick,Park,FALSE,50,3,85,,,,,
1/2/2011,2010,17,FALSE,SEA,16,6,LAR,LAR,-3,41.5,CenturyLink,Field,FALSE,34,4,,,,,,
1/2/2011,2010,17,FALSE,WAS,14,17,NYG,NYG,-4,44.5,FedEx,Field,FALSE,44,7,79,Rain,,,,
1/8/2011,2010,Wildcard,TRUE,IND,16,17,NYJ,IND,-2,44.5,Lucas,Oil,Stadium,FALSE,72,0,DOME,,,,
1/8/2011,2010,Wildcard,TRUE,SEA,41,36,NO,NO,-10,46,CenturyLink,Field,FALSE,,,,,,,,
1/9/2011,2010,Wildcard,TRUE,KC,7,30,BAL,BAL,-3,41,Arrowhead,Stadium,FALSE,,,,,,,,
1/9/2011,2010,Wildcard,TRUE,PHI,16,21,GB,PHI,-2.5,47,Lincoln,Financial,Field,FALSE,,,,,,,
1/15/2011,2010,Division,TRUE,ATL,21,48,GB,ATL,-1.5,43.5,Georgia,Dome,FALSE,72,0,DOME,,,,,
1/15/2011,2010,Division,TRUE,PIT,31,24,BAL,PIT,-3,37,Heinz,Field,FALSE,,,,,,,,
1/16/2011,2010,Division,TRUE,CHI,35,24,SEA,CHI,-10,43,Soldier,Field,FALSE,,,,,,,,
1/16/2011,2010,Division,TRUE,NE,21,28,NYJ,NE,-9.5,45,Gillette,Stadium,FALSE,,,,,,,,
1/23/2011,2010,Conference,TRUE,CHI,14,21,GB,GB,-3.5,42.5,Soldier,Field,FALSE,,,,,,,,
1/23/2011,2010,Conference,TRUE,PIT,24,19,NYJ,PIT,-4,38,Heinz,Field,FALSE,,,,,,,,
2/6/2011,2010,Superbowl,TRUE,GB,31,25,PIT,GB,-3,45,Cowboys,Stadium,TRUE,72,0,DOME,,,,,
9/8/2011,2011,1,FALSE,GB,42,34,NO,GB,-5,48,Lambeau,Field,FALSE,68,5,67,,,,,
9/11/2011,2011,1,FALSE,ARI,28,21,CAR,ARI,-7,37.5,University,of,Phoenix,Stadium,FALSE,72,0,DOME,,,
9/11/2011,2011,1,FALSE,BAL,35,7,PIT,BAL,-1.5,37,M&T,Bank,Stadium,FALSE,75,2,71,Rain,,,
9/11/2011,2011,1,FALSE,CHI,30,12,ATL,ATL,-1.5,41,Soldier,Field,FALSE,78,7,57,,,,,
9/11/2011,2011,1,FALSE,CLE,17,27,CIN,CLE,-7,36.5,FirstEnergy,Stadium,FALSE,72,9,,,,,,
9/11/2011,2011,1,FALSE,HOU,34,7,IND,HOU,-9,44,Reliant,Stadium,FALSE,92,4,DOME,(Open,Roof),,,
9/11/2011,2011,1,FALSE,JAX,16,14,TEN,TEN,-1.5,38,EverBank,Field,FALSE,90,5,52,,,,,
9/11/2011,2011,1,FALSE,KC,7,41,BUF,KC,-3.5,40,Arrowhead,Stadium,FALSE,80,0,65,,,,,
9/11/2011,2011,1,FALSE,NYJ,27,24,DAL,NYJ,-6,41,MetLife,Stadium,FALSE,71,6,89,,,,,
9/11/2011,2011,1,FALSE,LAC,24,17,MIN,LAC,-8.5,43,Qualcomm,Stadium,FALSE,74,7,52,,,,,
9/11/2011,2011,1,FALSE,SF,33,17,SEA,SF,-6,38,Candlestick,Park,FALSE,71,1,63,,,,,
9/11/2011,2011,1,FALSE,LAR,13,31,PHI,PHI,-4,44.5,Edward,Jones,Dome,FALSE,72,0,DOME,,,,
9/11/2011,2011,1,FALSE,TB,20,27,DET,TB,-1.5,43.5,Raymond,James,Stadium,FALSE,88,6,55,,,,
9/11/2011,2011,1,FALSE,WAS,28,14,NYG,NYG,-2,40,FedEx,Field,FALSE,87,5,38,,,,,
9/12/2011,2011,1,FALSE,DEN,20,23,LVR,DEN,-3,42,Sports,Authority,Field,at,Mile,High,FALSE,75,6,29,
9/12/2011,2011,1,FALSE,MIA,24,38,NE,NE,-7.5,47,Sun,Life,Stadium,FALSE,82,1,73,,,,
9/18/2011,2011,2,FALSE,ATL,35,31,PHI,PHI,-2.5,49.5,Georgia,Dome,FALSE,72,0,DOME,,,,,
9/18/2011,2011,2,FALSE,BUF,38,35,LVR,BUF,-4,41,Ralph,Wilson,Stadium,FALSE,66,5,47,,,,
9/18/2011,2011,2,FALSE,CAR,23,30,GB,GB,-11,45,Bank,of,America,Stadium,FALSE,67,1,67,,,
9/18/2011,2011,2,FALSE,DEN,24,22,CIN,DEN,-3,41,Sports,Authority,Field,at,Mile,High,FALSE,73,6,27,
9/18/2011,2011,2,FALSE,DET,48,3,KC,DET,-9,45,Ford,Field,FALSE,72,0,DOME,,,,,
9/18/2011,2011,2,FALSE,IND,19,27,CLE,CLE,-1.5,39,Lucas,Oil,Stadium,FALSE,72,0,DOME,,,,
9/18/2011,2011,2,FALSE,MIA,13,23,HOU,HOU,-3,47.5,Sun,Life,Stadium,FALSE,87,1,59,,,,
9/18/2011,2011,2,FALSE,MIN,20,24,TB,MIN,-1,41,Mall,of,America,Field,FALSE,72,0,DOME,,,
9/18/2011,2011,2,FALSE,NE,35,21,LAC,NE,-7,53.5,Gillette,Stadium,FALSE,63,12,,,,,,
9/18/2011,2011,2,FALSE,NO,30,13,CHI,NO,-5,46.5,Louisiana,Superdome,FALSE,72,0,DOME,,,,,
9/18/2011,2011,2,FALSE,NYJ,32,3,JAX,NYJ,-9,38.5,MetLife,Stadium,FALSE,71,1,71,,,,,
9/18/2011,2011,2,FALSE,PIT,24,0,SEA,PIT,-14,40,Heinz,Field,FALSE,63,1,59,,,,,
9/18/2011,2011,2,FALSE,SF,24,27,DAL,DAL,-3,41.5,Candlestick,Park,FALSE,72,3,60,,,,,
9/18/2011,2011,2,FALSE,TEN,26,13,BAL,BAL,-6,39,Nissan,Stadium,FALSE,79,1,54,,,,,
9/18/2011,2011,2,FALSE,WAS,22,21,ARI,WAS,-4.5,45,FedEx,Field,FALSE,66,7,71,,,,,
9/19/2011,2011,2,FALSE,NYG,28,16,LAR,NYG,-7,44,MetLife,Stadium,FALSE,68,6,72,,,,,
9/25/2011,2011,3,FALSE,BUF,34,31,NE,NE,-7.5,54.5,Ralph,Wilson,Stadium,FALSE,81,8,60,,,,
9/25/2011,2011,3,FALSE,CAR,16,10,JAX,CAR,-3.5,43.5,Bank,of,America,Stadium,FALSE,75,4,87,Rain,,
9/25/2011,2011,3,FALSE,CHI,17,27,GB,GB,-5,45.5,Soldier,Field,FALSE,63,1,85,,,,,
9/25/2011,2011,3,FALSE,CIN,8,13,SF,CIN,-1,38.5,Paul,Brown,Stadium,FALSE,75,2,61,,,,
9/25/2011,2011,3,FALSE,CLE,17,16,MIA,MIA,-2,42.5,FirstEnergy,Stadium,FALSE,77,5,72,,,,,
9/25/2011,2011,3,FALSE,IND,20,23,PIT,PIT,-11,39.5,Lucas,Oil,Stadium,FALSE,72,0,DOME,,,,
9/25/2011,2011,3,FALSE,MIN,23,26,DET,DET,-3,45,Mall,of,America,Field,FALSE,72,0,DOME,,,
9/25/2011,2011,3,FALSE,NO,40,33,HOU,NO,-4,51,Louisiana,Superdome,FALSE,72,0,DOME,,,,,
9/25/2011,2011,3,FALSE,LVR,34,24,NYJ,NYJ,-3,41,LVRland,Coliseum,FALSE,70,7,70,,,,,
9/25/2011,2011,3,FALSE,PHI,16,29,NYG,PHI,-8,46.5,Lincoln,Financial,Field,FALSE,79,5,79,,,,
9/25/2011,2011,3,FALSE,LAC,20,17,KC,LAC,-14.5,44.5,Qualcomm,Stadium,FALSE,71,8,68,,,,,
9/25/2011,2011,3,FALSE,SEA,13,10,ARI,ARI,-3,43,CenturyLink,Field,FALSE,66,20,,,,,,
9/25/2011,2011,3,FALSE,LAR,7,37,BAL,BAL,-6,42,Edward,Jones,Dome,FALSE,72,0,DOME,,,,
9/25/2011,2011,3,FALSE,TB,16,13,ATL,TB,-1,45,Raymond,James,Stadium,FALSE,89,9,94,,,,
9/25/2011,2011,3,FALSE,TEN,17,14,DEN,TEN,-7,44,Nissan,Stadium,FALSE,78,1,51,,,,,
9/26/2011,2011,3,FALSE,DAL,18,16,WAS,DAL,-3.5,45,Cowboys,Stadium,FALSE,72,0,DOME,,,,,
10/2/2011,2011,4,FALSE,ARI,27,31,NYG,NYG,-1.5,45,University,of,Phoenix,Stadium,FALSE,72,0,DOME,,,
10/2/2011,2011,4,FALSE,BAL,34,17,NYJ,BAL,-5,43.5,M&T,Bank,Stadium,FALSE,51,6,66,,,,
10/2/2011,2011,4,FALSE,CHI,34,29,CAR,CHI,-7,42,Soldier,Field,FALSE,60,8,50,,,,,
10/2/2011,2011,4,FALSE,CIN,23,20,BUF,BUF,-3,43,Paul,Brown,Stadium,FALSE,59,1,48,,,,
10/2/2011,2011,4,FALSE,CLE,13,31,TEN,CLE,-1.5,37.5,FirstEnergy,Stadium,FALSE,55,2,,,,,,
10/2/2011,2011,4,FALSE,DAL,30,34,DET,DAL,-2.5,46.5,Cowboys,Stadium,FALSE,72,0,DOME,,,,,
10/2/2011,2011,4,FALSE,GB,49,23,DEN,GB,-12,46.5,Lambeau,Field,FALSE,68,1,37,,,,,
10/2/2011,2011,4,FALSE,HOU,17,10,PIT,HOU,-4,46.5,Reliant,Stadium,FALSE,79,1,DOME,(Open,Roof),,,
10/2/2011,2011,4,FALSE,JAX,10,23,NO,NO,-9,45,EverBank,Field,FALSE,74,5,40,,,,,
10/2/2011,2011,4,FALSE,KC,22,17,MIN,MIN,-3,40,Arrowhead,Stadium,FALSE,70,7,40,,,,,
10/2/2011,2011,4,FALSE,LVR,19,31,NE,NE,-6.5,55.5,LVRland,Coliseum,FALSE,71,6,50,,,,,
10/2/2011,2011,4,FALSE,PHI,23,24,SF,PHI,-10,43.5,Lincoln,Financial,Field,FALSE,54,2,78,Rain,|,Fog,
10/2/2011,2011,4,FALSE,LAC,26,16,MIA,LAC,-7,45,Qualcomm,Stadium,FALSE,84,9,32,,,,,
10/2/2011,2011,4,FALSE,SEA,28,30,ATL,ATL,-6,39,CenturyLink,Field,FALSE,63,0,,,,,,
10/2/2011,2011,4,FALSE,LAR,10,17,WAS,WAS,-3,44,Edward,Jones,Dome,FALSE,72,0,DOME,,,,
10/3/2011,2011,4,FALSE,TB,24,17,IND,TB,-10,40.5,Raymond,James,Stadium,FALSE,73,0,,,,,
10/9/2011,2011,5,FALSE,ATL,14,25,GB,GB,-6.5,53,Georgia,Dome,FALSE,72,0,DOME,,,,,
10/9/2011,2011,5,FALSE,BUF,31,24,PHI,PHI,-3,53,Ralph,Wilson,Stadium,FALSE,75,6,47,,,,
10/9/2011,2011,5,FALSE,CAR,27,30,NO,NO,-6.5,51.5,Bank,of,America,Stadium,FALSE,75,1,50,,,
10/9/2011,2011,5,FALSE,DEN,24,29,LAC,LAC,-3.5,46.5,Sports,Authority,Field,at,Mile,High,FALSE,54,6,45,
10/9/2011,2011,5,FALSE,HOU,20,25,LVR,HOU,-4.5,48.5,Reliant,Stadium,FALSE,76,6,DOME,(Open,Roof),,,
10/9/2011,2011,5,FALSE,IND,24,28,KC,IND,-1.5,38,Lucas,Oil,Stadium,FALSE,72,0,DOME,,,,
10/9/2011,2011,5,FALSE,JAX,20,30,CIN,CIN,-2.5,37,EverBank,Field,FALSE,79,1,68,,,,,
10/9/2011,2011,5,FALSE,MIN,34,10,ARI,MIN,-3.5,45,Mall,of,America,Field,FALSE,72,0,DOME,,,
10/9/2011,2011,5,FALSE,NE,30,21,NYJ,NE,-7.5,50,Gillette,Stadium,FALSE,84,9,40,,,,,
10/9/2011,2011,5,FALSE,NYG,25,36,SEA,NYG,-10,43.5,MetLife,Stadium,FALSE,81,4,42,,,,,
10/9/2011,2011,5,FALSE,PIT,38,17,TEN,PIT,-3,40,Heinz,Field,FALSE,78,3,53,,,,,
10/9/2011,2011,5,FALSE,SF,48,3,TB,SF,-3,41.5,Candlestick,Park,FALSE,66,6,75,,,,,
10/10/2011,2011,5,FALSE,DET,24,13,CHI,DET,-7,47,Ford,Field,FALSE,72,0,DOME,,,,,
10/16/2011,2011,6,FALSE,ATL,31,17,CAR,ATL,-3.5,49.5,Georgia,Dome,FALSE,72,0,DOME,,,,,
10/16/2011,2011,6,FALSE,BAL,29,14,HOU,BAL,-7,43.5,M&T,Bank,Stadium,FALSE,72,1,29,,,,
10/16/2011,2011,6,FALSE,CHI,39,10,MIN,CHI,-2.5,42,Soldier,Field,FALSE,56,1,48,,,,,
10/16/2011,2011,6,FALSE,CIN,27,17,IND,CIN,-4.5,40.5,Paul,Brown,Stadium,FALSE,77,1,41,,,,
10/16/2011,2011,6,FALSE,DET,19,25,SF,DET,-5,45,Ford,Field,FALSE,72,0,DOME,,,,,
10/16/2011,2011,6,FALSE,GB,24,3,LAR,GB,-14,47.5,Lambeau,Field,FALSE,58,2,41,,,,,
10/16/2011,2011,6,FALSE,NE,20,16,DAL,NE,-7,54.5,Gillette,Stadium,FALSE,63,8,,,,,,
10/16/2011,2011,6,FALSE,NYG,27,24,BUF,NYG,-3,49,MetLife,Stadium,FALSE,67,1,40,,,,,
10/16/2011,2011,6,FALSE,LVR,24,17,CLE,LVR,-6.5,45,LVRland,Coliseum,FALSE,74,8,60,,,,,
10/16/2011,2011,6,FALSE,PIT,17,13,JAX,PIT,-12.5,40,Heinz,Field,FALSE,64,1,52,,,,,
10/16/2011,2011,6,FALSE,TB,26,20,NO,NO,-6.5,49.5,Raymond,James,Stadium,FALSE,86,11,,,,,
10/16/2011,2011,6,FALSE,WAS,13,20,PHI,PHI,-3,46.5,FedEx,Field,FALSE,69,7,26,,,,,
10/17/2011,2011,6,FALSE,NYJ,24,6,MIA,NYJ,-7.5,41.5,MetLife,Stadium,FALSE,69,1,37,,,,,
10/23/2011,2011,7,FALSE,ARI,20,32,PIT,PIT,-4.5,46.5,University,of,Phoenix,Stadium,FALSE,72,0,DOME,,,
10/23/2011,2011,7,FALSE,CAR,33,20,WAS,CAR,-2.5,44.5,Bank,of,America,Stadium,FALSE,67,0,56,,,
10/23/2011,2011,7,FALSE,CLE,6,3,SEA,CLE,-3,41,FirstEnergy,Stadium,FALSE,63,7,53,,,,,
10/23/2011,2011,7,FALSE,DAL,34,7,LAR,DAL,-14,43,Cowboys,Stadium,FALSE,72,0,DOME,,,,,
10/23/2011,2011,7,FALSE,DET,16,23,ATL,DET,-4.5,47,Ford,Field,FALSE,72,0,DOME,,,,,
10/23/2011,2011,7,FALSE,MIA,15,18,DEN,DEN,-1,41.5,Sun,Life,Stadium,FALSE,79,9,57,,,,
10/23/2011,2011,7,FALSE,MIN,27,33,GB,GB,-11,47,Mall,of,America,Field,FALSE,72,0,DOME,,,
10/23/2011,2011,7,FALSE,NO,62,7,IND,NO,-14,49,Louisiana,Superdome,FALSE,72,0,DOME,,,,,
10/23/2011,2011,7,FALSE,NYJ,27,21,LAC,LAC,-1,43.5,MetLife,Stadium,FALSE,70,0,46,,,,,
10/23/2011,2011,7,FALSE,LVR,0,28,KC,LVR,-3.5,41.5,LVRland,Coliseum,FALSE,79,6,46,,,,,
10/23/2011,2011,7,FALSE,TB,18,24,CHI,CHI,-2,44,Wembley,Stadium,TRUE,67,15,54,,,,,
10/23/2011,2011,7,FALSE,TEN,7,41,HOU,TEN,-2.5,44,Nissan,Stadium,FALSE,72,0,35,,,,,
10/24/2011,2011,7,FALSE,JAX,12,7,BAL,BAL,-10.5,39,EverBank,Field,FALSE,69,0,77,,,,,
10/30/2011,2011,8,FALSE,BAL,30,27,ARI,BAL,-11.5,43,M&T,Bank,Stadium,FALSE,63,9,,,,,
10/30/2011,2011,8,FALSE,BUF,23,0,WAS,BUF,-4,46.5,Rogers,Centre,TRUE,72,0,DOME,,,,,
10/30/2011,2011,8,FALSE,CAR,21,24,MIN,CAR,-3,47,Bank,of,America,Stadium,FALSE,59,6,52,,,
10/30/2011,2011,8,FALSE,DEN,10,45,DET,DET,-3.5,43.5,Sports,Authority,Field,at,Mile,High,FALSE,59,5,31,
10/30/2011,2011,8,FALSE,HOU,24,14,JAX,HOU,-10,41,Reliant,Stadium,FALSE,69,4,DOME,(Open,Roof),,,
10/30/2011,2011,8,FALSE,NYG,20,17,MIA,NYG,-10,43.5,MetLife,Stadium,FALSE,45,1,55,,,,,
10/30/2011,2011,8,FALSE,PHI,34,7,DAL,PHI,-3,49.5,Lincoln,Financial,Field,FALSE,42,5,64,,,,
10/30/2011,2011,8,FALSE,PIT,25,17,NE,NE,-3,52,Heinz,Field,FALSE,40,3,79,,,,,
10/30/2011,2011,8,FALSE,SF,20,10,CLE,SF,-9.5,38.5,Candlestick,Park,FALSE,67,5,68,,,,,
10/30/2011,2011,8,FALSE,SEA,12,34,CIN,CIN,-1.5,37.5,CenturyLink,Field,FALSE,59,14,,,,,,
10/30/2011,2011,8,FALSE,LAR,31,21,NO,NO,-14,48.5,Edward,Jones,Dome,FALSE,72,0,DOME,,,,
10/30/2011,2011,8,FALSE,TEN,27,10,IND,TEN,-7.5,43.5,Nissan,Stadium,FALSE,62,0,35,,,,,
10/31/2011,2011,8,FALSE,KC,23,20,LAC,LAC,-3,44.5,Arrowhead,Stadium,FALSE,63,0,31,,,,,
11/6/2011,2011,9,FALSE,ARI,19,13,LAR,ARI,-3,41.5,University,of,Phoenix,Stadium,FALSE,72,0,DOME,,,
11/6/2011,2011,9,FALSE,BUF,11,27,NYJ,BUF,-2.5,45,Ralph,Wilson,Stadium,FALSE,61,8,26,,,,
11/6/2011,2011,9,FALSE,DAL,23,13,SEA,DAL,-11,45,Cowboys,Stadium,FALSE,72,0,DOME,,,,,
11/6/2011,2011,9,FALSE,HOU,30,12,CLE,HOU,-10.5,41,Reliant,Stadium,FALSE,78,1,DOME,(Open,Roof),,,
11/6/2011,2011,9,FALSE,IND,7,31,ATL,ATL,-7,45.5,Lucas,Oil,Stadium,FALSE,72,0,DOME,,,,
11/6/2011,2011,9,FALSE,KC,3,31,MIA,KC,-4,40.5,Arrowhead,Stadium,FALSE,63,1,45,,,,,
11/6/2011,2011,9,FALSE,NE,20,24,NYG,NE,-9,51,Gillette,Stadium,FALSE,54,9,,,,,,
11/6/2011,2011,9,FALSE,NO,27,16,TB,NO,-9,50.5,Louisiana,Superdome,FALSE,72,0,DOME,,,,,
11/6/2011,2011,9,FALSE,LVR,24,38,DEN,LVR,-7.5,42.5,LVRland,Coliseum,FALSE,62,5,,,,,,
11/6/2011,2011,9,FALSE,PIT,20,23,BAL,PIT,-3.5,42,Heinz,Field,FALSE,50,2,43,,,,,
11/6/2011,2011,9,FALSE,LAC,38,45,GB,GB,-6,51,Qualcomm,Stadium,FALSE,54,1,90,Fog,,,,
11/6/2011,2011,9,FALSE,TEN,17,24,CIN,TEN,-3,41.5,Nissan,Stadium,FALSE,68,1,39,,,,,
11/6/2011,2011,9,FALSE,WAS,11,19,SF,SF,-4.5,37.5,FedEx,Field,FALSE,58,6,48,,,,,
11/7/2011,2011,9,FALSE,PHI,24,30,CHI,PHI,-8,47.5,Lincoln,Financial,Field,FALSE,51,2,74,,,,
11/10/2011,2011,10,FALSE,LAC,17,24,LVR,LAC,-7,48,Qualcomm,Stadium,FALSE,69,5,27,,,,,
11/13/2011,2011,10,FALSE,ATL,23,26,NO,ATL,-1,50,Georgia,Dome,FALSE,72,0,DOME,,,,,
11/13/2011,2011,10,FALSE,CAR,3,30,TEN,CAR,-3.5,47.5,Bank,of,America,Stadium,FALSE,59,1,54,,,
11/13/2011,2011,10,FALSE,CHI,37,13,DET,CHI,-3,42.5,Soldier,Field,FALSE,71,2,44,,,,,
11/13/2011,2011,10,FALSE,CIN,17,24,PIT,PIT,-4,40.5,Paul,Brown,Stadium,FALSE,65,2,60,,,,
11/13/2011,2011,10,FALSE,CLE,12,13,LAR,CLE,-3,36.5,FirstEnergy,Stadium,FALSE,63,40,,,,,,
11/13/2011,2011,10,FALSE,DAL,44,7,BUF,DAL,-4.5,49,Cowboys,Stadium,FALSE,72,0,DOME,,,,,
11/13/2011,2011,10,FALSE,IND,3,17,JAX,JAX,-3,37.5,Lucas,Oil,Stadium,FALSE,72,0,DOME,,,,
11/13/2011,2011,10,FALSE,KC,10,17,DEN,KC,-3.5,42.5,Arrowhead,Stadium,FALSE,69,1,23,,,,,
11/13/2011,2011,10,FALSE,MIA,20,9,WAS,MIA,-4,38,Sun,Life,Stadium,FALSE,79,1,58,,,,
11/13/2011,2011,10,FALSE,NYJ,16,37,NE,NYJ,-2.5,47,MetLife,Stadium,FALSE,58,1,37,,,,,
11/13/2011,2011,10,FALSE,PHI,17,21,ARI,PHI,-13,47.5,Lincoln,Financial,Field,FALSE,61,1,40,,,,
11/13/2011,2011,10,FALSE,SF,27,20,NYG,SF,-4,42.5,Candlestick,Park,FALSE,60,1,74,,,,,
11/13/2011,2011,10,FALSE,SEA,22,17,BAL,BAL,-7,39,CenturyLink,Field,FALSE,50,10,,,,,,
11/13/2011,2011,10,FALSE,TB,9,37,HOU,HOU,-4,45.5,Raymond,James,Stadium,FALSE,78,9,47,,,,
11/14/2011,2011,10,FALSE,GB,45,7,MIN,GB,-13,50,Lambeau,Field,FALSE,46,13,,,,,,
